,time,code,open,high,low,close,volume
949,2015-12-03,000300.XSHG,3709.55,3758.45,3693.14,3749.3,19776212600.0
950,2015-12-04,000300.XSHG,3719.73,3726.12,3667.29,3677.59,15119952200.0
951,2015-12-07,000300.XSHG,3681.58,3699.34,3658.58,3687.61,11388315000.0
952,2015-12-08,000300.XSHG,3668.84,3668.84,3619.45,3623.02,12578108300.0
953,2015-12-09,000300.XSHG,3613.42,3655.16,3611.49,3635.94,11332542200.0
954,2015-12-10,000300.XSHG,3634.37,3678.32,3615.99,3623.08,12021562500.0
955,2015-12-11,000300.XSHG,3605.37,3630.74,3578.15,3608.06,11032248100.0
956,2015-12-14,000300.XSHG,3573.88,3712.5,3571.0,3711.32,15176911900.0
957,2015-12-15,000300.XSHG,3707.73,3717.36,3679.23,3694.39,12648171000.0
958,2015-12-16,000300.XSHG,3703.95,3713.09,3677.45,3685.44,11134272300.0
959,2015-12-17,000300.XSHG,3712.78,3768.84,3709.85,3755.89,17792407500.0
960,2015-12-18,000300.XSHG,3754.96,3810.22,3750.93,3767.91,17346598000.0
961,2015-12-21,000300.XSHG,3762.1,3877.82,3759.99,3865.97,21743527500.0
962,2015-12-22,000300.XSHG,3872.1,3880.47,3841.59,3876.73,18030366100.0
963,2015-12-23,000300.XSHG,3877.87,3926.69,3862.97,3866.38,20701714700.0
964,2015-12-24,000300.XSHG,3858.14,3867.68,3787.08,3829.4,14718139700.0
965,2015-12-25,000300.XSHG,3832.09,3848.03,3813.2,3838.2,11962401300.0
966,2015-12-28,000300.XSHG,3847.53,3853.39,3727.63,3727.63,15398844000.0
967,2015-12-29,000300.XSHG,3723.05,3762.05,3710.48,3761.88,10188555500.0
968,2015-12-30,000300.XSHG,3762.91,3765.66,3726.28,3765.18,10562995500.0
969,2015-12-31,000300.XSHG,3760.9,3772.62,3727.32,3731.01,10187355600.0
970,2016-01-04,000300.XSHG,3725.86,3726.24,3468.95,3469.07,11537067400.0
971,2016-01-05,000300.XSHG,3382.18,3518.22,3377.28,3478.78,16211698400.0
972,2016-01-06,000300.XSHG,3482.41,3543.74,3468.47,3539.81,14596614400.0
973,2016-01-07,000300.XSHG,3481.15,3481.15,3284.74,3294.38,4410264100.0
974,2016-01-08,000300.XSHG,3371.87,3418.85,3237.93,3361.56,18595945100.0
975,2016-01-11,000300.XSHG,3303.13,3342.48,3192.45,3192.45,17463838700.0
976,2016-01-12,000300.XSHG,3214.82,3242.25,3174.55,3215.71,12822579600.0
977,2016-01-13,000300.XSHG,3240.48,3257.3,3155.88,3155.88,12066649400.0
978,2016-01-14,000300.XSHG,3076.64,3226.66,3072.04,3221.57,13453767100.0
979,2016-01-15,000300.XSHG,3200.89,3216.8,3101.05,3118.73,12460177900.0
980,2016-01-18,000300.XSHG,3068.23,3165.62,3066.73,3130.73,10112838600.0
981,2016-01-19,000300.XSHG,3132.7,3227.91,3119.22,3223.13,12765389300.0
982,2016-01-20,000300.XSHG,3204.22,3225.95,3154.43,3174.38,13065050400.0
983,2016-01-21,000300.XSHG,3136.38,3202.54,3081.35,3081.35,11118973300.0
984,2016-01-22,000300.XSHG,3114.89,3132.17,3053.96,3113.46,8995108700.0
985,2016-01-25,000300.XSHG,3129.03,3149.33,3105.1,3128.89,8154006100.0
986,2016-01-26,000300.XSHG,3099.6,3106.53,2934.65,2940.51,12693392100.0
987,2016-01-27,000300.XSHG,2953.18,2963.54,2839.29,2930.35,13222936600.0
988,2016-01-28,000300.XSHG,2909.33,2941.89,2841.84,2853.76,9922275600.0
989,2016-01-29,000300.XSHG,2855.6,2965.31,2854.37,2946.09,11330425900.0
990,2016-02-01,000300.XSHG,2939.04,2944.52,2869.56,2901.05,8679534200.0
991,2016-02-02,000300.XSHG,2901.53,2972.43,2901.51,2961.33,8860196300.0
992,2016-02-03,000300.XSHG,2931.29,2954.71,2909.9,2948.64,7738900000.0
993,2016-02-04,000300.XSHG,2960.33,2999.21,2960.21,2984.76,9177972400.0
994,2016-02-05,000300.XSHG,2982.06,2988.36,2962.85,2963.79,7685080800.0
995,2016-02-15,000300.XSHG,2888.43,2961.49,2886.02,2946.71,7291943400.0
996,2016-02-16,000300.XSHG,2962.19,3042.09,2962.19,3037.04,11257964300.0
997,2016-02-17,000300.XSHG,3034.09,3065.78,3027.05,3063.32,12829160700.0
998,2016-02-18,000300.XSHG,3079.53,3093.51,3049.84,3053.7,12440146400.0
999,2016-02-19,000300.XSHG,3047.94,3065.97,3032.63,3051.59,8733801200.0
1000,2016-02-22,000300.XSHG,3083.93,3128.21,3071.33,3118.87,14094696800.0
1001,2016-02-23,000300.XSHG,3117.2,3119.22,3061.43,3089.36,11256739100.0
1002,2016-02-24,000300.XSHG,3077.61,3109.55,3055.25,3109.55,11178265000.0
1003,2016-02-25,000300.XSHG,3104.41,3104.44,2905.46,2918.75,15782975200.0
1004,2016-02-26,000300.XSHG,2942.1,2964.39,2902.95,2948.03,10694972900.0
1005,2016-02-29,000300.XSHG,2939.58,2939.87,2821.21,2877.47,12934102000.0
1006,2016-03-01,000300.XSHG,2881.34,2950.44,2863.32,2930.69,11604591800.0
1007,2016-03-02,000300.XSHG,2933.92,3054.72,2933.12,3051.33,17597234700.0
1008,2016-03-03,000300.XSHG,3050.39,3078.44,3040.25,3058.42,17310574400.0
1009,2016-03-04,000300.XSHG,3047.54,3101.66,3032.42,3093.89,21917253400.0
1010,2016-03-07,000300.XSHG,3109.0,3130.9,3083.58,3104.84,13246203700.0
1011,2016-03-08,000300.XSHG,3100.15,3109.25,3001.83,3107.67,13623574200.0
1012,2016-03-09,000300.XSHG,3045.92,3072.92,3020.13,3071.91,11146624500.0
1013,2016-03-10,000300.XSHG,3056.21,3074.16,3012.69,3013.15,7607219700.0
1014,2016-03-11,000300.XSHG,2990.21,3026.44,2982.17,3018.28,7333356400.0
1015,2016-03-14,000300.XSHG,3039.57,3106.8,3034.0,3065.69,11710865500.0
1016,2016-03-15,000300.XSHG,3061.34,3077.08,3028.58,3074.78,9831194100.0
1017,2016-03-16,000300.XSHG,3068.87,3100.35,3064.52,3090.03,12473644800.0
1018,2016-03-17,000300.XSHG,3096.81,3147.84,3077.57,3124.2,12166177700.0
1019,2016-03-18,000300.XSHG,3136.22,3197.67,3130.1,3171.96,19730256400.0
1020,2016-03-21,000300.XSHG,3203.29,3267.78,3198.36,3249.44,23326946400.0
1021,2016-03-22,000300.XSHG,3231.61,3249.68,3218.73,3225.79,16102089700.0
1022,2016-03-23,000300.XSHG,3217.73,3242.25,3202.98,3236.09,12567928600.0
1023,2016-03-24,000300.XSHG,3211.5,3221.91,3181.81,3181.85,13313112200.0
1024,2016-03-25,000300.XSHG,3176.81,3204.44,3174.32,3197.82,9739533000.0
1025,2016-03-28,000300.XSHG,3206.95,3229.62,3161.88,3169.73,10344193300.0
1026,2016-03-29,000300.XSHG,3171.31,3178.07,3122.76,3135.41,9729474700.0
1027,2016-03-30,000300.XSHG,3161.29,3216.68,3161.29,3216.28,11780251200.0
1028,2016-03-31,000300.XSHG,3229.2,3241.93,3208.66,3218.09,12155207400.0
1029,2016-04-01,000300.XSHG,3213.67,3222.61,3165.86,3221.89,11812213900.0
1030,2016-04-05,000300.XSHG,3211.3,3271.93,3205.21,3264.49,14604777200.0
1031,2016-04-06,000300.XSHG,3250.52,3267.64,3236.2,3257.53,12019630500.0
1032,2016-04-07,000300.XSHG,3266.29,3270.82,3208.64,3209.29,11240946700.0
1033,2016-04-08,000300.XSHG,3189.85,3197.77,3163.3,3185.73,10100562500.0
1034,2016-04-11,000300.XSHG,3213.51,3251.57,3213.51,3230.1,12521270900.0
1035,2016-04-12,000300.XSHG,3227.37,3232.26,3198.9,3218.45,9286943700.0
1036,2016-04-13,000300.XSHG,3237.86,3296.52,3237.86,3261.38,19561386600.0
1037,2016-04-14,000300.XSHG,3277.1,3286.07,3252.05,3275.83,11315732700.0
1038,2016-04-15,000300.XSHG,3279.86,3282.98,3261.73,3272.21,9980752900.0
1039,2016-04-18,000300.XSHG,3252.67,3252.67,3221.66,3228.45,9709006900.0
1040,2016-04-19,000300.XSHG,3243.97,3250.73,3221.58,3238.3,8087144000.0
1041,2016-04-20,000300.XSHG,3244.14,3248.42,3107.37,3181.03,16220785800.0
1042,2016-04-21,000300.XSHG,3160.8,3198.56,3150.94,3160.6,10475265100.0
1043,2016-04-22,000300.XSHG,3142.56,3175.38,3137.99,3174.9,7707849200.0
1044,2016-04-25,000300.XSHG,3164.74,3172.27,3137.11,3162.03,6751935100.0
1045,2016-04-26,000300.XSHG,3159.77,3181.1,3150.4,3179.16,5902073400.0
1046,2016-04-27,000300.XSHG,3181.93,3188.83,3162.69,3165.92,6000414700.0
1047,2016-04-28,000300.XSHG,3169.33,3174.77,3135.64,3160.58,6987066000.0
1048,2016-04-29,000300.XSHG,3153.54,3171.29,3149.4,3156.75,5802977600.0
1049,2016-05-03,000300.XSHG,3159.82,3218.49,3151.4,3213.54,9816483500.0
1050,2016-05-04,000300.XSHG,3203.47,3222.88,3198.29,3209.46,9086240800.0
1051,2016-05-05,000300.XSHG,3204.17,3217.28,3196.57,3213.92,7473368100.0
1052,2016-05-06,000300.XSHG,3213.14,3216.89,3130.15,3130.35,10868024000.0
1053,2016-05-09,000300.XSHG,3115.43,3115.43,3055.01,3065.62,9923047700.0
1054,2016-05-10,000300.XSHG,3055.21,3084.72,3055.18,3069.11,6884993500.0
1055,2016-05-11,000300.XSHG,3080.64,3102.88,3063.09,3082.81,8179425800.0
1056,2016-05-12,000300.XSHG,3059.38,3095.35,3035.02,3090.14,7876572600.0
1057,2016-05-13,000300.XSHG,3081.68,3103.1,3064.69,3074.94,6262975500.0
1058,2016-05-16,000300.XSHG,3064.53,3095.56,3053.66,3095.31,5946185600.0
1059,2016-05-17,000300.XSHG,3095.52,3105.2,3073.46,3086.02,6527812500.0
1060,2016-05-18,000300.XSHG,3071.53,3072.61,3039.46,3068.04,8271536900.0
1061,2016-05-19,000300.XSHG,3060.34,3086.98,3058.14,3062.5,6044416600.0
1062,2016-05-20,000300.XSHG,3047.78,3078.53,3041.52,3078.22,5608084200.0
1063,2016-05-23,000300.XSHG,3078.51,3098.48,3076.5,3087.22,5969721600.0
1064,2016-05-24,000300.XSHG,3083.24,3083.26,3052.59,3063.56,5873438500.0
1065,2016-05-25,000300.XSHG,3079.75,3089.1,3054.87,3059.23,5665280300.0
1066,2016-05-26,000300.XSHG,3056.6,3072.52,3027.44,3064.21,6039298100.0
1067,2016-05-27,000300.XSHG,3059.73,3073.76,3052.18,3062.5,6046875000.0
1068,2016-05-30,000300.XSHG,3056.31,3075.26,3037.66,3066.71,6309857900.0
1069,2016-05-31,000300.XSHG,3068.6,3170.93,3068.6,3169.56,13886311100.0
1070,2016-06-01,000300.XSHG,3172.96,3181.79,3159.82,3160.55,11314848200.0
1071,2016-06-02,000300.XSHG,3158.03,3168.82,3151.07,3167.1,8600342700.0
1072,2016-06-03,000300.XSHG,3172.95,3201.75,3162.09,3189.33,10149178300.0
1073,2016-06-06,000300.XSHG,3192.78,3197.22,3168.55,3178.79,7669375100.0
1074,2016-06-07,000300.XSHG,3182.44,3186.62,3168.18,3177.05,6892831400.0
1075,2016-06-08,000300.XSHG,3171.81,3174.97,3148.35,3163.99,7629177500.0
1076,2016-06-13,000300.XSHG,3134.05,3145.61,3065.77,3066.34,9297594700.0
1077,2016-06-14,000300.XSHG,3058.44,3078.75,3055.66,3075.98,6627945700.0
1078,2016-06-15,000300.XSHG,3043.96,3128.67,3042.23,3116.37,8739325700.0
1079,2016-06-16,000300.XSHG,3104.36,3112.48,3089.48,3094.67,8297470300.0
1080,2016-06-17,000300.XSHG,3096.09,3131.05,3096.09,3110.36,8540298500.0
1081,2016-06-20,000300.XSHG,3114.91,3118.73,3089.71,3112.67,6358714100.0
1082,2016-06-21,000300.XSHG,3124.9,3155.49,3097.94,3106.32,8796534500.0
1083,2016-06-22,000300.XSHG,3100.45,3134.06,3096.99,3133.96,6648711300.0
1084,2016-06-23,000300.XSHG,3129.72,3129.72,3102.48,3117.32,6775173800.0
1085,2016-06-24,000300.XSHG,3110.65,3130.54,3033.97,3077.16,10479220800.0
1086,2016-06-27,000300.XSHG,3065.13,3120.64,3064.97,3120.54,8326725900.0
1087,2016-06-28,000300.XSHG,3107.4,3139.43,3099.7,3136.4,9202463700.0
1088,2016-06-29,000300.XSHG,3142.48,3158.08,3139.13,3151.39,10372366800.0
1089,2016-06-30,000300.XSHG,3152.83,3163.72,3148.2,3153.92,7969261700.0
1090,2016-07-01,000300.XSHG,3156.93,3170.26,3148.29,3154.2,7174628300.0
1091,2016-07-04,000300.XSHG,3136.39,3210.6,3134.02,3204.7,13331052900.0
1092,2016-07-05,000300.XSHG,3199.16,3216.7,3198.0,3207.38,13022689500.0
1093,2016-07-06,000300.XSHG,3197.62,3217.52,3183.45,3216.8,12489745800.0
1094,2016-07-07,000300.XSHG,3206.55,3220.54,3190.12,3209.95,11859520200.0
1095,2016-07-08,000300.XSHG,3199.75,3204.93,3183.96,3192.28,8973485500.0
1096,2016-07-11,000300.XSHG,3199.04,3235.96,3197.63,3203.33,13852951100.0
1097,2016-07-12,000300.XSHG,3201.91,3273.47,3200.3,3273.18,17253421700.0
1098,2016-07-13,000300.XSHG,3274.02,3300.99,3271.78,3282.87,17519609000.0
1099,2016-07-14,000300.XSHG,3277.48,3281.95,3259.07,3276.76,10752579800.0
1100,2016-07-15,000300.XSHG,3278.84,3285.03,3265.29,3276.28,10266502600.0
1101,2016-07-18,000300.XSHG,3269.71,3281.64,3251.77,3262.02,11031251800.0
1102,2016-07-19,000300.XSHG,3260.43,3264.73,3226.2,3248.23,8888686100.0
1103,2016-07-20,000300.XSHG,3246.86,3254.51,3232.26,3237.61,7270125500.0
1104,2016-07-21,000300.XSHG,3238.34,3271.37,3238.3,3252.52,8600482500.0
1105,2016-07-22,000300.XSHG,3251.24,3253.77,3220.89,3225.16,8602912800.0
1106,2016-07-25,000300.XSHG,3220.17,3243.79,3218.14,3230.89,7020318500.0
1107,2016-07-26,000300.XSHG,3228.23,3269.75,3228.01,3269.59,8105108900.0
1108,2016-07-27,000300.XSHG,3270.08,3276.51,3157.41,3218.24,16018866500.0
1109,2016-07-28,000300.XSHG,3204.46,3235.78,3195.27,3221.14,11277996400.0
1110,2016-07-29,000300.XSHG,3217.19,3225.42,3198.68,3203.93,8804483700.0
1111,2016-08-01,000300.XSHG,3196.43,3199.98,3156.75,3176.81,8700349700.0
1112,2016-08-02,000300.XSHG,3173.76,3189.05,3165.54,3189.05,6216763900.0
1113,2016-08-03,000300.XSHG,3179.68,3197.16,3173.54,3193.51,7286410200.0
1114,2016-08-04,000300.XSHG,3190.55,3201.55,3170.42,3201.29,7350437300.0
1115,2016-08-05,000300.XSHG,3201.35,3224.87,3192.86,3205.11,7719636600.0
1116,2016-08-08,000300.XSHG,3199.57,3234.48,3187.25,3234.18,8667605100.0
1117,2016-08-09,000300.XSHG,3232.6,3257.33,3229.17,3256.98,9106525900.0
1118,2016-08-10,000300.XSHG,3255.18,3261.86,3242.75,3243.34,9043037200.0
1119,2016-08-11,000300.XSHG,3239.56,3274.03,3232.61,3233.36,10104121300.0
1120,2016-08-12,000300.XSHG,3231.81,3294.23,3231.14,3294.23,11625404400.0
1121,2016-08-15,000300.XSHG,3303.47,3417.91,3302.38,3393.42,22054342100.0
1122,2016-08-16,000300.XSHG,3403.38,3418.69,3372.02,3378.25,19638974000.0
1123,2016-08-17,000300.XSHG,3377.77,3394.39,3356.92,3373.05,13884768800.0
1124,2016-08-18,000300.XSHG,3369.95,3394.79,3349.69,3364.49,14238016900.0
1125,2016-08-19,000300.XSHG,3358.55,3374.05,3341.19,3365.02,11996150800.0
1126,2016-08-22,000300.XSHG,3364.68,3372.83,3335.47,3336.79,10795100800.0
1127,2016-08-23,000300.XSHG,3332.62,3359.65,3324.96,3341.83,9292451600.0
1128,2016-08-24,000300.XSHG,3341.93,3348.13,3323.73,3329.86,8119142900.0
1129,2016-08-25,000300.XSHG,3314.08,3315.08,3279.81,3308.97,10058915300.0
1130,2016-08-26,000300.XSHG,3312.5,3328.95,3301.74,3307.09,8153069100.0
1131,2016-08-29,000300.XSHG,3306.57,3315.08,3297.07,3307.78,7703633300.0
1132,2016-08-30,000300.XSHG,3310.32,3325.12,3304.6,3311.99,7572598700.0
1133,2016-08-31,000300.XSHG,3310.57,3333.97,3304.66,3327.79,7957080500.0
1134,2016-09-01,000300.XSHG,3326.74,3329.35,3301.21,3301.58,8494721900.0
1135,2016-09-02,000300.XSHG,3298.72,3320.43,3295.76,3314.11,8279180300.0
1136,2016-09-05,000300.XSHG,3321.01,3338.42,3314.63,3319.68,7829247700.0
1137,2016-09-06,000300.XSHG,3322.02,3347.95,3300.13,3342.63,9828399800.0
1138,2016-09-07,000300.XSHG,3344.07,3357.36,3337.75,3340.82,10294010600.0
1139,2016-09-08,000300.XSHG,3338.01,3343.39,3328.23,3339.56,7191615800.0
1140,2016-09-09,000300.XSHG,3339.37,3344.95,3318.04,3318.04,8265703600.0
1141,2016-09-12,000300.XSHG,3271.87,3276.72,3234.57,3262.6,12291768200.0
1142,2016-09-13,000300.XSHG,3265.34,3269.22,3246.39,3260.33,6718028800.0
1143,2016-09-14,000300.XSHG,3245.74,3254.99,3231.34,3238.73,7043269700.0
1144,2016-09-19,000300.XSHG,3242.74,3264.9,3242.74,3263.12,5883108200.0
1145,2016-09-20,000300.XSHG,3264.66,3265.04,3252.39,3257.4,5278420600.0
1146,2016-09-21,000300.XSHG,3257.71,3270.9,3254.32,3266.64,5914297900.0
1147,2016-09-22,000300.XSHG,3281.47,3303.2,3277.98,3291.12,7575354200.0
1148,2016-09-23,000300.XSHG,3292.28,3293.92,3275.03,3275.67,5799398600.0
1149,2016-09-26,000300.XSHG,3267.69,3267.69,3220.28,3220.28,7045218600.0
1150,2016-09-27,000300.XSHG,3214.87,3240.78,3214.44,3240.75,5846055000.0
1151,2016-09-28,000300.XSHG,3243.65,3243.65,3228.0,3230.89,4472749800.0
1152,2016-09-29,000300.XSHG,3234.86,3257.77,3234.8,3244.39,5545255600.0
1153,2016-09-30,000300.XSHG,3240.18,3260.94,3239.04,3253.28,4497802200.0
1154,2016-10-10,000300.XSHG,3265.36,3294.64,3258.96,3293.87,8051926000.0
1155,2016-10-11,000300.XSHG,3296.87,3308.0,3292.88,3306.56,8771316300.0
1156,2016-10-12,000300.XSHG,3299.14,3302.56,3289.75,3300.01,6866978100.0
1157,2016-10-13,000300.XSHG,3299.16,3307.41,3292.4,3302.65,8122419800.0
1158,2016-10-14,000300.XSHG,3298.73,3306.69,3285.73,3305.85,8231627100.0
1159,2016-10-17,000300.XSHG,3305.96,3309.01,3271.54,3277.88,8611350900.0
1160,2016-10-18,000300.XSHG,3272.68,3321.33,3272.68,3321.33,10286071400.0
1161,2016-10-19,000300.XSHG,3323.3,3332.52,3309.83,3316.24,10116772500.0
1162,2016-10-20,000300.XSHG,3317.18,3324.9,3312.17,3318.6,7923887100.0
1163,2016-10-21,000300.XSHG,3315.72,3341.56,3309.18,3327.74,10978517600.0
1164,2016-10-24,000300.XSHG,3332.51,3382.83,3330.97,3367.58,15301434500.0
1165,2016-10-25,000300.XSHG,3367.48,3373.91,3356.59,3367.45,11119169300.0
1166,2016-10-26,000300.XSHG,3365.2,3367.83,3349.57,3354.8,9802478600.0
1167,2016-10-27,000300.XSHG,3351.46,3352.35,3335.13,3345.7,7762985100.0
1168,2016-10-28,000300.XSHG,3347.14,3370.75,3337.29,3340.13,9313330900.0
1169,2016-10-31,000300.XSHG,3332.41,3340.47,3317.33,3336.28,7135286300.0
1170,2016-11-01,000300.XSHG,3338.71,3359.39,3334.46,3359.05,7493819900.0
1171,2016-11-02,000300.XSHG,3350.71,3356.4,3331.38,3333.35,9119710400.0
1172,2016-11-03,000300.XSHG,3326.9,3379.99,3324.84,3365.09,12622350400.0
1173,2016-11-04,000300.XSHG,3362.21,3377.64,3348.43,3354.17,10406965500.0
1174,2016-11-07,000300.XSHG,3353.44,3362.74,3342.31,3356.59,9987798800.0
1175,2016-11-08,000300.XSHG,3367.7,3383.92,3361.13,3371.12,10314828200.0
1176,2016-11-09,000300.XSHG,3370.6,3373.1,3322.08,3353.05,13911005900.0
1177,2016-11-10,000300.XSHG,3374.91,3403.02,3374.91,3390.61,13470553500.0
1178,2016-11-11,000300.XSHG,3387.95,3422.67,3382.89,3417.22,19878149600.0
1179,2016-11-14,000300.XSHG,3409.22,3452.62,3408.14,3430.25,21324710500.0
1180,2016-11-15,000300.XSHG,3428.87,3434.92,3415.99,3429.87,13456632000.0
1181,2016-11-16,000300.XSHG,3432.43,3435.64,3419.24,3429.59,12980851100.0
1182,2016-11-17,000300.XSHG,3423.47,3437.67,3412.88,3436.53,12156173100.0
1183,2016-11-18,000300.XSHG,3437.49,3443.12,3413.27,3417.46,11595120500.0
1184,2016-11-21,000300.XSHG,3412.65,3463.14,3412.08,3441.11,14643452900.0
1185,2016-11-22,000300.XSHG,3443.22,3469.22,3443.22,3468.36,16852344600.0
1186,2016-11-23,000300.XSHG,3473.89,3492.96,3465.76,3474.73,16238850400.0
1187,2016-11-24,000300.XSHG,3468.81,3508.16,3467.01,3488.74,14574630100.0
1188,2016-11-25,000300.XSHG,3490.04,3521.3,3463.95,3521.3,15362150600.0
1189,2016-11-28,000300.XSHG,3538.68,3553.36,3528.32,3535.08,20737548300.0
1190,2016-11-29,000300.XSHG,3525.9,3583.72,3521.38,3564.04,23691835600.0
1191,2016-11-30,000300.XSHG,3557.64,3567.07,3527.02,3538.0,17856017800.0
1192,2016-12-01,000300.XSHG,3543.96,3575.97,3543.24,3565.04,18017076100.0
1193,2016-12-02,000300.XSHG,3559.77,3562.55,3516.79,3528.95,19635548000.0
1194,2016-12-05,000300.XSHG,3473.69,3496.88,3457.34,3469.41,18085235500.0
1195,2016-12-06,000300.XSHG,3466.24,3477.59,3456.81,3459.15,11552909000.0
1196,2016-12-07,000300.XSHG,3458.37,3475.75,3445.76,3475.75,11434510300.0
1197,2016-12-08,000300.XSHG,3481.81,3484.34,3466.51,3470.14,11738392200.0
1198,2016-12-09,000300.XSHG,3464.87,3507.93,3461.76,3493.7,15030330800.0
1199,2016-12-12,000300.XSHG,3489.27,3495.8,3400.79,3409.18,18746775100.0
1200,2016-12-13,000300.XSHG,3394.21,3416.21,3370.6,3405.04,12110509700.0
1201,2016-12-14,000300.XSHG,3399.41,3412.28,3378.27,3378.95,12400774400.0
1202,2016-12-15,000300.XSHG,3363.86,3378.04,3327.14,3340.43,11496066000.0
1203,2016-12-16,000300.XSHG,3335.36,3356.29,3330.49,3346.03,9077542200.0
1204,2016-12-19,000300.XSHG,3342.34,3344.86,3325.0,3328.98,8164067800.0
1205,2016-12-20,000300.XSHG,3328.3,3329.1,3289.27,3309.06,8756959200.0
1206,2016-12-21,000300.XSHG,3313.75,3342.48,3313.75,3338.54,10825499500.0
1207,2016-12-22,000300.XSHG,3335.12,3340.36,3322.72,3335.67,9227724900.0
1208,2016-12-23,000300.XSHG,3333.4,3334.89,3300.88,3307.6,9744471300.0
1209,2016-12-26,000300.XSHG,3293.22,3322.42,3267.05,3322.4,8979398200.0
1210,2016-12-27,000300.XSHG,3319.21,3330.23,3315.83,3316.39,7548635900.0
1211,2016-12-28,000300.XSHG,3315.75,3320.55,3293.17,3301.89,6900043700.0
1212,2016-12-29,000300.XSHG,3297.04,3312.11,3288.1,3297.76,7008792300.0
1213,2016-12-30,000300.XSHG,3302.6,3313.55,3295.75,3310.08,7174411600.0
1214,2017-01-03,000300.XSHG,3313.95,3345.26,3313.95,3342.23,8656789600.0
1215,2017-01-04,000300.XSHG,3340.56,3369.57,3338.15,3368.31,9005082700.0
1216,2017-01-05,000300.XSHG,3368.34,3373.41,3361.46,3367.79,8833635700.0
1217,2017-01-06,000300.XSHG,3366.85,3368.87,3346.89,3347.67,8745911400.0
1218,2017-01-09,000300.XSHG,3345.75,3366.22,3344.35,3363.9,8370794200.0
1219,2017-01-10,000300.XSHG,3361.64,3370.51,3354.09,3358.27,8381916000.0
1220,2017-01-11,000300.XSHG,3355.8,3366.63,3334.3,3334.5,9107143800.0
1221,2017-01-12,000300.XSHG,3332.69,3343.13,3315.96,3317.62,8123913500.0
1222,2017-01-13,000300.XSHG,3317.96,3338.17,3309.37,3319.91,8418058900.0
1223,2017-01-16,000300.XSHG,3314.15,3322.78,3264.21,3319.45,15777913500.0
1224,2017-01-17,000300.XSHG,3305.6,3327.38,3292.2,3326.36,6945332800.0
1225,2017-01-18,000300.XSHG,3323.34,3350.96,3320.41,3339.37,7062322700.0
1226,2017-01-19,000300.XSHG,3330.95,3346.5,3324.68,3329.29,6615980800.0
1227,2017-01-20,000300.XSHG,3326.98,3358.41,3326.37,3354.89,6530046200.0
1228,2017-01-23,000300.XSHG,3359.05,3378.74,3355.85,3364.08,7555749800.0
1229,2017-01-24,000300.XSHG,3363.14,3371.32,3355.9,3364.45,6619422600.0
1230,2017-01-25,000300.XSHG,3361.66,3376.44,3357.22,3375.9,5837693100.0
1231,2017-01-26,000300.XSHG,3378.26,3395.88,3378.26,3387.96,6531664700.0
1232,2017-02-03,000300.XSHG,3390.93,3392.48,3362.57,3364.49,5518886100.0
1233,2017-02-06,000300.XSHG,3368.11,3381.33,3358.75,3373.21,6852136000.0
1234,2017-02-07,000300.XSHG,3371.77,3376.71,3354.63,3365.68,6375446200.0
1235,2017-02-08,000300.XSHG,3361.78,3383.69,3347.43,3383.29,7540287900.0
1236,2017-02-09,000300.XSHG,3381.9,3406.59,3379.79,3396.29,9755851500.0
1237,2017-02-10,000300.XSHG,3398.32,3422.33,3398.03,3413.49,12376872000.0
1238,2017-02-13,000300.XSHG,3416.92,3439.54,3416.87,3436.28,12014453800.0
1239,2017-02-14,000300.XSHG,3438.51,3440.67,3424.4,3435.8,9480946500.0
1240,2017-02-15,000300.XSHG,3435.39,3448.03,3417.08,3421.71,12764333800.0
1241,2017-02-16,000300.XSHG,3421.83,3440.93,3418.35,3440.93,10827696200.0
1242,2017-02-17,000300.XSHG,3443.62,3457.56,3419.61,3421.44,11460003600.0
1243,2017-02-20,000300.XSHG,3421.64,3472.6,3421.64,3471.39,13262886200.0
1244,2017-02-21,000300.XSHG,3475.06,3490.09,3472.02,3482.82,11484200900.0
1245,2017-02-22,000300.XSHG,3483.2,3489.95,3473.52,3489.76,10281599400.0
1246,2017-02-23,000300.XSHG,3487.57,3492.96,3460.12,3473.32,9953633000.0
1247,2017-02-24,000300.XSHG,3468.96,3473.85,3455.25,3473.85,9553513300.0
1248,2017-02-27,000300.XSHG,3471.13,3472.84,3441.39,3446.22,9867216000.0
1249,2017-02-28,000300.XSHG,3445.03,3460.91,3441.36,3452.81,7521526000.0
1250,2017-03-01,000300.XSHG,3452.21,3472.7,3449.11,3458.44,10326035400.0
1251,2017-03-02,000300.XSHG,3463.48,3468.47,3434.0,3435.1,8989807700.0
1252,2017-03-03,000300.XSHG,3424.66,3428.88,3412.83,3427.86,8099465200.0
1253,2017-03-06,000300.XSHG,3427.25,3449.03,3425.9,3446.48,8307088200.0
1254,2017-03-07,000300.XSHG,3446.16,3454.04,3440.06,3453.96,8033472000.0
1255,2017-03-08,000300.XSHG,3452.2,3457.04,3441.26,3448.73,7958769000.0
1256,2017-03-09,000300.XSHG,3442.9,3443.05,3414.68,3426.94,8457038100.0
1257,2017-03-10,000300.XSHG,3423.98,3436.24,3423.94,3427.89,7001619900.0
1258,2017-03-13,000300.XSHG,3425.67,3458.1,3412.69,3458.1,9168412400.0
1259,2017-03-14,000300.XSHG,3456.66,3465.39,3448.9,3456.69,7707796300.0
